"feature","p_value","q_value","method","beta","r_squared"
"FANCG_Expr",4.95583824997054e-09,2.06656496194424e-08,"linear_regression",-0.142723726451869,0.182740390380187
"LYN_Expr",4.15813392772963e-21,6.45122249081583e-20,"linear_regression",0.140887021864113,0.408089108792008
"CUX1_Expr",5.86233832420999e-08,2.12534946118266e-07,"linear_regression",-0.167407977379943,0.159276675594555
"LTF_Expr",6.47714346396127e-09,2.64859936220122e-08,"linear_regression",0.0246657550903861,0.180225336083443
"VCAN_Expr",8.60450921283069e-47,1.13471965244205e-44,"linear_regression",0.0420000115243377,0.703890431192288
"CEACAM6_Expr",3.55696959128774e-10,1.69036167513899e-09,"linear_regression",0.027720860755772,0.207127049047935
"ADAMTS2_Expr",3.35663351648731e-08,1.27383034528565e-07,"linear_regression",0.0221394843302757,0.164621895395109
"LGALS2_Expr",1.17865495421129e-29,4.14493658897637e-28,"linear_regression",0.0424752650019921,0.529729589326999
"MDFI_Expr",1.7723666976347e-13,1.22212213464354e-12,"linear_regression",-0.0292074172394692,0.273841242349228
"PRLR_Expr",1.78011222758108e-21,2.84548242439096e-20,"linear_regression",0.0351608140513277,0.413920041491542
"FN1_Expr",7.19460969770035e-19,8.43368136785985e-18,"linear_regression",0.0317701813104405,0.371430294629453
"MMP8_Expr",3.34649683569365e-12,2.0890853027555e-11,"linear_regression",0.0305028140425859,0.248709291793723
"CEACAM8_Expr",1.19918586857486e-10,6.05330665716019e-10,"linear_regression",0.0285377576638386,0.217000603752594
"THBS1_Expr",2.24967559294202e-11,1.2491619739757e-10,"linear_regression",0.0277518134619679,0.231977988281772
"LCN2_Expr",4.17108643855647e-08,1.56601287995625e-07,"linear_regression",0.0260030792089749,0.162542857866743
"PIEZO2_Expr",5.54977957456724e-09,2.29608527496801e-08,"linear_regression",-0.021628640498537,0.181677821583364
"DEFA4_Expr",3.27834677578548e-08,1.24861221965837e-07,"linear_regression",0.0236317936211047,0.164847486395386
"IRX5_Expr",2.6065907809294e-09,1.1316680139426e-08,"linear_regression",-0.0229964236657863,0.188749104237275
"IRX3_Expr",2.98072330307265e-08,1.13937068287741e-07,"linear_regression",-0.019472525236192,0.165756748562448
"WT1-AS_Expr",2.14310208388191e-09,9.38162945433784e-09,"linear_regression",-0.0273334945201711,0.19057232980807
"CD300E_Expr",1.39120385483463e-45,1.63080007427837e-43,"linear_regression",0.0436863369879021,0.694059701601756
"CES1_Expr",4.42335230569991e-19,5.36395020978552e-18,"linear_regression",0.0326831154273582,0.374983213596273
"CASC10_Expr",7.52859589032878e-09,3.04316807061182e-08,"linear_regression",-0.0246434668487316,0.178809166099024
"AC104809.4_Expr",8.36472496678864e-10,3.83686297389653e-09,"linear_regression",0.0246424343167715,0.199282820076276
"IL12A-AS1_Expr",5.92815627635022e-08,2.13454091179163e-07,"linear_regression",-0.0225987794066825,0.159169360476761
"IGKV2-23_Expr",2.8221226420287e-08,1.08266886812374e-07,"linear_regression",-0.0218530517744479,0.166278738000119
"RP11-129J12.2_Expr",4.75631827401734e-08,1.75451600667423e-07,"linear_regression",-0.0214373428315611,0.161284196864137
"RP11-114I8.4_Expr",6.94276561183465e-08,2.48292126118154e-07,"linear_regression",-0.0867239681246246,0.157649569498323
"NPM1_Mut",0.0150887002121425,0.0268894910875175,"wilcox_test",-0.0736920690614217,NA
"AUC__Hypoxia",2.413935879112e-18,2.65281495048246e-17,"linear_regression",6.33822673991114,0.362503070857654
"AUC__TGF_beta_signaling",1.19171665825569e-09,5.37291057461435e-09,"linear_regression",3.07967000330822,0.19601557028965
"AUC__DNA_repair",2.28602195506611e-29,7.77984891159596e-28,"linear_regression",-10.2578169898347,0.526069179664933
"AUC__Apoptosis",9.10461582468091e-20,1.23145765321005e-18,"linear_regression",5.83199617831468,0.386393895434597
"AUC__Notch_signaling",4.99985700192108e-21,7.64470889424165e-20,"linear_regression",3.30245495194612,0.406814630082025
"AUC__Epithelial_mesenchymal_transition",1.13526348746748e-10,5.78600473081253e-10,"linear_regression",3.92475559357095,0.217495077416869
"AUC__p53_pathway",1.23250426041577e-13,8.61120526316978e-13,"linear_regression",5.85363748007655,0.276892751517205
"AUC__UV_response_up",6.45659975075446e-09,2.64859936220122e-08,"linear_regression",6.40172192773382,0.180255219926841
"AUC__UV_response_down",8.29513164342421e-09,3.28998642248592e-08,"linear_regression",3.76881548868906,0.177895237544733
"AUC__Angiogenesis",2.06291469572927e-26,5.18184524760566e-25,"linear_regression",2.15844869974499,0.486795337937758
"AUC__KRAS_signaling_up",7.73298775598933e-40,7.41663825688067e-38,"linear_regression",6.406190549063,0.642701342387378
"AUC__Myc_targets",1.67329012984492e-32,8.02418675902907e-31,"linear_regression",-7.51339871991094,0.564485205444676
"AUC__HMGB1_Signaling",4.10434613189888e-18,4.46400532902404e-17,"linear_regression",5.66470949221798,0.358549830223742
"AUC__PI3K_AKT_Signaling",4.87536630608789e-09,2.04107597338203e-08,"linear_regression",7.05515542324682,0.18289397132701
"AUC__p38_MAPK_Signaling",3.74098882016713e-14,2.79910865622434e-13,"linear_regression",5.9154674341453,0.286822767794035
"AUC__VEGF_Signaling",9.42793412593239e-16,7.83186653768399e-15,"linear_regression",5.05021575759639,0.316663764654839
"AUC__TNFR1_Signaling",8.56818206950069e-16,7.17415244708192e-15,"linear_regression",8.47013725049649,0.317422777041328
"AUC__UVA_Induced_MAPK_Signaling",6.83000876349307e-09,2.77140740210969e-08,"linear_regression",5.82233422088865,0.179726188695168
"AUC__ERK5_Signaling",4.13275219182555e-08,1.55716198656284e-07,"linear_regression",3.161178297338,0.162631308620345
"AUC__Telomere_Extension_by_Telomerase",1.32655162992256e-27,3.49877992392075e-26,"linear_regression",-10.4702411050695,0.503005373301478
"AUC__Phopholipase",9.81624167905602e-25,1.9539877304536e-23,"linear_regression",2.99503799693859,0.463090658261279
"AUC__SHC1/pSTAT3_Signature",2.58308021796118e-23,4.69853384473973e-22,"linear_regression",3.17649002654617,0.4421801015738
"AUC__Hypoxia/Adenosine_Immune_Cell_Suppression",3.18958568195133e-15,2.56871213317454e-14,"linear_regression",1.17714929453801,0.306917928842813
"AUC__Immunogenic_Cell_Death_(ICD)",3.15879398594811e-38,2.77710637931271e-36,"linear_regression",2.36671754543292,0.626815508867059
"Hypoxia",3.15689444108945e-26,7.24026877249863e-25,"linear_regression",4.79877879812452,0.484235666969533
"TGF_beta_signaling",2.44986461115026e-10,1.185599616864e-09,"linear_regression",3.01289151694787,0.210525820164231
"DNA_repair",4.51737553574112e-13,2.9786444938793e-12,"linear_regression",-6.73113556777498,0.265925676374759
"Apoptosis",2.17673252832735e-30,8.83251083609753e-29,"linear_regression",5.50631827676292,0.538936897154324
"Notch_signaling",2.17272646042249e-26,5.20960549033121e-25,"linear_regression",4.00412852946389,0.486483997212281
"PI3K_Akt_mTOR_signaling",5.95102412304674e-22,9.96560388859414e-21,"linear_regression",14.1762768092174,0.421367392339691
"Epithelial_mesenchymal_transition",5.28121403288298e-16,4.60469487991037e-15,"linear_regression",3.05486401914634,0.32125138307823
"Glycolysis",1.35494417452187e-07,4.68677411187073e-07,"linear_regression",3.73859539846958,0.151192299908768
"Reactive_oxigen_species_pathway",1.31692934259473e-14,1.01413172002733e-13,"linear_regression",6.08408498917127,0.295411378989246
"p53_pathway",5.6108006886495e-29,1.84981085203913e-27,"linear_regression",6.11654134615592,0.521062729895621
"UV_response_up",2.33950951900411e-16,2.09168012080452e-15,"linear_regression",6.3138704435287,0.327646755825817
"UV_response_down",1.59937162340819e-11,9.12074087943587e-11,"linear_regression",4.32604108470247,0.234998953740205
"Angiogenesis",2.20409234781107e-28,6.45921507483521e-27,"linear_regression",1.92612644405144,0.513332958412089
"KRAS_signaling_up",1.29000710684557e-41,1.36095749772207e-39,"linear_regression",4.37454490086074,0.659449767052209
"Myc_targets",8.0679202150717e-16,6.80932466152052e-15,"linear_regression",-4.58855781573837,0.317899890748947
"Estrogen_response",6.61244728121657e-10,3.05970696565065e-09,"linear_regression",4.55091336732452,0.201446102263978
"ERK_MAPK_Signaling",8.65214967400111e-17,8.29819809642834e-16,"linear_regression",9.50045401201289,0.33538097866256
"HMGB1_Signaling",3.650253657773e-34,1.83381790902406e-32,"linear_regression",6.30527353353207,0.583569937670099
"ErbB_Signaling",2.4437418578473e-28,6.96796664872677e-27,"linear_regression",8.317372425965,0.512744857757796
"PTEN_Signaling",2.20944382668183e-20,3.1931003248621e-19,"linear_regression",6.38358623402242,0.396442915372798
"PI3K_AKT_Signaling",1.99569675348171e-31,9.15417423879656e-30,"linear_regression",11.9969656185901,0.551657030850489
"HER_2_Signaling_in_Breast_Cancer",2.09943045337703e-16,1.8930761780451e-15,"linear_regression",6.37506582900338,0.328492826239675
"mTOR_Signaling",6.57052725417808e-16,5.63569614077876e-15,"linear_regression",11.7125321999929,0.319525673010171
"AMPK_Signaling",8.03925993144522e-08,2.86534433367389e-07,"linear_regression",8.43919083521244,0.156236929176777
"p38_MAPK_Signaling",8.30994390742669e-24,1.53806856532196e-22,"linear_regression",7.63531952144225,0.449521422863032
"EGF_Signaling",1.43427234918206e-11,8.31405125487405e-11,"linear_regression",6.96568926147495,0.235961369499452
"VEGF_Signaling",7.80535079146888e-24,1.47047233660708e-22,"linear_regression",8.36767838870464,0.449924140390258
"Estrogen_Dependent_Breast_Cancer_Signaling",1.49542614458691e-11,8.57431838336518e-11,"linear_regression",7.36550574976433,0.235592680477857
"TNFR1_Signaling",3.94501668552646e-19,4.89646188615344e-18,"linear_regression",5.7500556918648,0.375816268131121
"ErbB2_ErbB3_Signaling",9.57290055786012e-29,2.97041473192424e-27,"linear_regression",9.86307019614246,0.51805906117546
"UVC_Induced_MAPK_Signaling",1.18678829722434e-16,1.10801916245282e-15,"linear_regression",5.3293233421868,0.332933138825009
"UVA_Induced_MAPK_Signaling",1.5033250650034e-19,1.95698585158362e-18,"linear_regression",8.16041347692798,0.382796025101357
"ERK5_Signaling",1.04355131744706e-21,1.72022912485414e-20,"linear_regression",6.15995225081735,0.41756157984
"Telomere_Extension_by_Telomerase",7.20196543279035e-18,7.67482174908467e-17,"linear_regression",-7.9722836658379,0.354335834297259
"MAPK_up_genes",3.7862740392556e-10,1.79126417552227e-09,"linear_regression",2.67585309440083,0.206556310869715
"Phopholipase",1.32897028840435e-34,7.78924252370326e-33,"linear_regression",3.44017836305048,0.588470872896147
"PI3Kgamma_Signature",4.36924776550959e-10,2.03962672239496e-09,"linear_regression",0.826934505762022,0.205246605138877
"SHC1/pSTAT3_Signature",3.5069783945323e-31,1.54160925259649e-29,"linear_regression",2.63023338860035,0.548687550969386
"Hypoxia/Adenosine_Immune_Cell_Suppression",4.32175396763301e-26,9.70095837415494e-25,"linear_regression",0.892511631479384,0.482338084533603
"Immunogenic_Cell_Death_(ICD)",2.02053225481167e-58,7.10553842942104e-56,"linear_regression",2.10281759195331,0.78377396835423
