"feature","p_value","q_value","method","beta","r_squared"
"Monocyte-like",1.54881912022384e-45,4.00756947357917e-43,"linear_regression",-0.453064856622409,0.720062620838062
"cDC-like",5.74478077549561e-44,9.90974683772993e-42,"linear_regression",-0.65862492752626,0.706994594252979
"M1",3.0847233611328e-61,3.19268867877244e-58,"linear_regression",-0.719367571042173,0.822712872810113
"M11",2.82123146821884e-20,1.21665607066937e-18,"linear_regression",0.888672875133329,0.417429747473943
"M14",2.90235052174738e-08,1.62374745405867e-07,"linear_regression",-0.256728268275036,0.177465623661368
"M16",5.65213698601892e-14,7.59735296172673e-13,"linear_regression",-0.602657995431326,0.301362186456683
"M23",1.79261089748749e-09,1.24520287174466e-08,"linear_regression",-0.555623628031739,0.205262738083978
"M4",1.12428090826182e-11,1.07743587041757e-10,"linear_regression",0.507222678416137,0.253729912782166
"M6",5.70983173376058e-40,5.9096758444422e-38,"linear_regression",-0.550878530185885,0.670895727914484
"M7",1.37498782976265e-10,1.13848992304348e-09,"linear_regression",0.387859208387929,0.230151097400895
"GAS7_Expr",6.73820183446945e-12,6.7709115521125e-11,"linear_regression",-0.0564550555491656,0.258467341250128
"CD79B_Expr",7.97622638727376e-08,4.16939106607492e-07,"linear_regression",-0.0353827239041052,0.167167309365465
"WAS_Expr",2.4966350911928e-14,3.53974975258157e-13,"linear_regression",-0.126248651689725,0.308453016089505
"CD74_Expr",9.02883756206931e-15,1.37424218775614e-13,"linear_regression",-0.0450471465559793,0.317183355650138
"FAS_Expr",7.85657051490162e-14,1.02931018771179e-12,"linear_regression",-0.0693870468916133,0.298484730896289
"BCLAF1_Expr",2.74948602172415e-10,2.18901387114192e-09,"linear_regression",0.100820424166958,0.223505264329902
"ARID1B_Expr",1.20165399080764e-22,6.21855940242951e-21,"linear_regression",0.127158073413341,0.456028250336573
"HERPUD1_Expr",3.13821850973752e-08,1.73692842651248e-07,"linear_regression",-0.0459608230310307,0.176673560278587
"SMARCD1_Expr",7.84550228419017e-16,1.47638088438851e-14,"linear_regression",0.13759245331729,0.337722743194927
"RHOA_Expr",2.83989211433322e-07,1.35451075499303e-06,"linear_regression",-0.128597127384097,0.154078839590162
"FGFR3_Expr",2.67911265421205e-09,1.8005724656555e-08,"linear_regression",0.031279422057761,0.201303259923342
"TCF3_Expr",7.89306070007742e-15,1.21930116784778e-13,"linear_regression",0.0937706276439237,0.318329377842162
"PRKACA_Expr",1.00896349505628e-34,8.7023101448604e-33,"linear_regression",-0.13210378614339,0.616710098704444
"TFRC_Expr",2.4616725324704e-12,2.65399069906965e-11,"linear_regression",0.0583514028645821,0.267703528891008
"FCGR2B_Expr",1.85000769512462e-28,1.47289074188768e-26,"linear_regression",-0.0386324815198021,0.540321847688092
"SMARCE1_Expr",2.83798760345377e-09,1.88289562152221e-08,"linear_regression",0.141345827920662,0.200734134434526
"PICALM_Expr",2.68729358213029e-18,7.72596904862458e-17,"linear_regression",-0.139165762497414,0.383165030105402
"ARHGEF10L_Expr",1.59861970534204e-43,2.36367342147001e-41,"linear_regression",-0.0323280073695226,0.703184031534574
"N4BP2_Expr",1.99946084701914e-14,2.95634568094974e-13,"linear_regression",0.0971248780878392,0.310368207961527
"MLLT10_Expr",3.50948638854951e-08,1.88203026536204e-07,"linear_regression",0.102011665852352,0.175538941596764
"PTPRC_Expr",5.69853769174411e-12,5.7823397166227e-11,"linear_regression",-0.0820534418642075,0.260012028929249
"GNAS_Expr",1.95568130933632e-11,1.82354068032711e-10,"linear_regression",0.128047161882079,0.248575191454906
"CD209_Expr",7.05467839017131e-17,1.60333534036717e-15,"linear_regression",-0.0269747610095347,0.357389528884651
"HSP90AB1_Expr",3.87369685392389e-13,4.60836349863359e-12,"linear_regression",0.110203092245868,0.284383705809399
"JAK2_Expr",1.49782991153532e-24,1.03350263895937e-22,"linear_regression",-0.13041984715693,0.485201664313368
"ABL1_Expr",5.94560891162889e-17,1.39856936898543e-15,"linear_regression",0.125478563154466,0.358764235643301
"SMARCB1_Expr",3.6475911706424e-16,7.55051372322978e-15,"linear_regression",0.139288842493569,0.344037987738649
"MAPK1_Expr",6.20699239222443e-10,4.55619654322857e-09,"linear_regression",-0.119847596750349,0.215629381999609
"PATZ1_Expr",9.14828547391473e-16,1.66113604657925e-14,"linear_regression",0.113814268110987,0.336448918222213
"MYH9_Expr",1.96156538363152e-07,9.75125685720962e-07,"linear_regression",-0.106845789938295,0.157909914067884
"CCNB1IP1_Expr",2.9327657555651e-18,8.20381772164832e-17,"linear_regression",0.0892212785154638,0.382488829799987
"SALL4_Expr",6.98609625380608e-10,5.09197860752767e-09,"linear_regression",0.0213425422773559,0.214479659054177
"PTK6_Expr",6.62953466560775e-09,4.14176961624697e-08,"linear_regression",-0.0294939637290439,0.192310688051932
"EIF3E_Expr",2.03384616357748e-07,1.00239560919176e-06,"linear_regression",0.0740477896310608,0.157535884211196
"UBR5_Expr",4.44181906953731e-09,2.85545511613113e-08,"linear_regression",0.139479835726264,0.196296352303639
"AKT2_Expr",9.84905912888216e-18,2.54844404959826e-16,"linear_regression",0.232383708180246,0.37304270054027
"CDK6_Expr",2.71550884458006e-16,5.85531594612576e-15,"linear_regression",0.0555379559993693,0.346455650445434
"SFRP4_Expr",2.74871637753747e-12,2.93290871211472e-11,"linear_regression",0.0304802911955446,0.266697169554701
"CPEB3_Expr",4.58186388549035e-14,6.23977515984541e-13,"linear_regression",-0.0860687629239311,0.303190578459347
"MLLT6_Expr",1.20267368748873e-09,8.64421712882521e-09,"linear_regression",0.0897679074466638,0.209178359565756
"RNF43_Expr",1.23479343892826e-08,7.34489200741808e-08,"linear_regression",0.0392741903355592,0.18608633509144
"PRPF40B_Expr",2.08196474102128e-09,1.42704205758743e-08,"linear_regression",0.05851874159053,0.203790241031823
"BCL7A_Expr",1.01978208525093e-17,2.57432794691395e-16,"linear_regression",0.0523565941182911,0.372769293660917
"CHD4_Expr",3.62036584972999e-12,3.81819433499745e-11,"linear_regression",0.0932189675145773,0.264178249690829
"SRSF3_Expr",1.31434938889272e-10,1.09705775605159e-09,"linear_regression",0.134184884567818,0.230581842364925
"QKI_Expr",3.67472488306579e-10,2.8172890770171e-09,"linear_regression",-0.110465093808831,0.220707921872938
"TFEB_Expr",7.18411190968688e-22,3.54074086977425e-20,"linear_regression",-0.0647670479641561,0.443669145534337
"LIFR_Expr",5.19007303352868e-09,3.29553717159643e-08,"linear_regression",0.017797950839632,0.194748981239584
"BCL6_Expr",1.67499719387446e-20,7.53748737243505e-19,"linear_regression",-0.0432195755692085,0.421229529154204
"FOXP1_Expr",6.34269343036482e-08,3.33869929520531e-07,"linear_regression",0.126498445318556,0.169511243087457
"RPL22_Expr",1.89708806210056e-15,3.21882974471161e-14,"linear_regression",0.0983893372209479,0.33036911601386
"SFPQ_Expr",1.88843466014581e-13,2.354855268977e-12,"linear_regression",0.0985034425960482,0.290766735103423
"MYCL_Expr",8.54423625024627e-42,1.10541056487561e-39,"linear_regression",-0.0411112808656157,0.687895220951723
"SDHB_Expr",6.64283822509176e-09,4.14176961624697e-08,"linear_regression",-0.128719935206398,0.192290692690557
"MYB_Expr",2.7409152138157e-13,3.3771991027372e-12,"linear_regression",0.0582045738719842,0.287463723971685
"SGK1_Expr",2.8538175056399e-14,3.9914879977531e-13,"linear_regression",-0.0345031925838358,0.307297358192536
"SET_Expr",5.69670560586231e-11,5.08283646729956e-10,"linear_regression",0.112015521285569,0.238526185076565
"DNMT3A_Expr",2.86497895008302e-10,2.24832621362567e-09,"linear_regression",0.0755252421111416,0.223109005434522
"BCL11A_Expr",3.25352271621361e-08,1.78169101125983e-07,"linear_regression",0.0451468451343673,0.176307559315274
