"feature","p_value","q_value","method","beta","r_squared"
"AUC__Estrogen_Dependent_Breast_Cancer_Signaling",6.81173585247783e-09,1.06547748856668e-07,"linear_regression",2.01843775671859,0.180715305724889
"AUC__Telomere_Extension_by_Telomerase",3.19101734691063e-14,3.72832726237323e-12,"linear_regression",-2.24827757438796,0.289571395430603
"Epithelial_mesenchymal_transition",1.49923889178553e-08,2.1232464305287e-07,"linear_regression",1.03444628784845,0.173225567688686
"UV_response_down",7.17081013562824e-08,8.16848806754174e-07,"linear_regression",1.6358118723617,0.158193993159523
"Angiogenesis",3.4998574854317e-13,3.33440967702947e-11,"linear_regression",0.64579605329067,0.269447057137115
"KRAS_signaling_up",1.16741964425603e-07,1.23581392644477e-06,"linear_regression",0.967067274340046,0.153466795827595
"PTEN_Signaling",4.87232821854001e-11,1.76075861138963e-09,"linear_regression",2.30294212504689,0.226266251923971
"Telomere_Extension_by_Telomerase",3.73568631130140e-11,1.39821401937281e-09,"linear_regression",-2.82654905382044,0.228649229320814
"Phopholipase",3.96032033103986e-13,3.45867975577481e-11,"linear_regression",1.0651309009693,0.268393924371196
"Hypoxia/Adenosine_Immune_Cell_Suppression",2.44337410759183e-08,3.16130378364967e-07,"linear_regression",0.23946834319745,0.168559092539818
