RPS4Y1_Expr,KDM5D_Expr,UTY_Expr,TXLNG2P_Expr,DDX3Y_Expr,ZFY_Expr,USP9Y_Expr,TTTY15_Expr,XIST_Expr,NKX2-3_Expr,EIF1AY_Expr,RP11-424G14.1_Expr,TTTY14_Expr,RP11-129J12.2_Expr,HMGA2_Expr,GSTM1_Expr,COL4A5_Expr,HOXB5_Expr,HOXB6_Expr,HOXB-AS3_Expr,DSG2_Expr,PRSS21_Expr,LINC00982_Expr,AL589743.1_Expr,AC091814.2_Expr,HOXA7_Expr,PRKY_Expr,DPP10_Expr,PRDM16_Expr,LS_200,SRSF2_Mut,ZFP57_Expr,IRX3_Expr,PAX8_Expr,NDN_Expr,PXDN_Expr,IDH2_Mut,AC016735.1_Expr,GTSF1_Expr,HOXA11_Expr,MKRN3_Expr,HOXB8_Expr,WT1-AS_Expr,RP11-388P9.2_Expr,SLITRK4_Expr,HOXA11-AS_Expr,IL12A-AS1_Expr,HOXA6_Expr,DPPA4_Expr,LS_94,PLEKHG4B_Expr,CYYR1_Expr,HOXA3_Expr,ADCY2_Expr,LS_127,AC004791.2_Expr,RBPMS_Expr,PPARGC1A_Expr,LS_166,IDH1_Mut,C20orf166-AS1_Expr,ZNF521_Expr,KIAA1456_Expr,HOXA5_Expr,BEX1_Expr,RP11-497G19.2_Expr,LS_1,THSD7A_Expr,CES1_Expr,TRH_Expr,IGKV2-23_Expr,HOXA9_Expr,LAMB2_Expr,IRX5_Expr,ARHGEF10L_Expr,CD34_Expr,MDFI_Expr,LS_131,FGD5_Expr,AUC__Proliferation,CDH2_Expr,RP11-497G19.1_Expr,HOXB9_Expr,M7,LS_216,CDH4_Expr,LS_242,PAX8-AS1_Expr,CHRDL1_Expr,GPC4_Expr,PRAME_Expr,DOCK1_Expr,HOXB3_Expr,LS_125,M4,FGFR1_Expr,NPTX2_Expr,SPAG6_Expr,PHACTR3_Expr,MUC4_Expr,LS_233,LGALS2_Expr,GPHN_Expr,VCAN_Expr,DDIT4L_Expr,M14,MAFB_Expr,LTF_Expr,ARPP21_Expr,PRLR_Expr,MLLT3_Expr,PROM1_Expr,CXCL12_Expr,KCNE1L_Expr,AC104809.4_Expr,CEACAM8_Expr,DSC2_Expr,S100A16_Expr,CASC10_Expr,LS_35,Monocyte-like,WT1_Expr,M21,M1,M11,M12,DNTT_Expr,MECOM_Expr,SEPT6_Expr,CRISP3_Expr,M23,LS_58,ARHGAP5_Expr,GPC6_Expr,FAT1_Expr,SCN9A_Expr,LIFR_Expr,FOXC1_Expr,LPHN3_Expr,CDC42BPA_Expr,LS_98,EREG_Expr,DAXX_Expr,PPARG_Expr,LS_8,LS_151,JAZF1_Expr,RP11-704M14.1_Expr,HPGDS_Expr,LS_76,Progenitor-like,TNC_Expr,NR4A3_Expr,CD300E_Expr,M16,SBDS_Expr,MN1_Expr,MYCN_Expr,DEFA1B_Expr,AR_Expr,MMP8_Expr,TRIP11_Expr,MSLN_Expr,MYCL_Expr,LS_30,LS_253,LS_34,DEFA1_Expr,DEFB1_Expr,NRG1_Expr,cDC-like,LS_198,GJA1_Expr,MYO18B_Expr,LS_21,CEACAM6_Expr,SALL4_Expr,M3,Immunogenic_Cell_Death_(ICD),LS_61,IGSF10_Expr,CSPG4_Expr,LS_155,MMP2_Expr,PIEZO2_Expr,LS_214,MEIS1_Expr,ADAMTS2_Expr,POU4F1_Expr,LS_202,LS_138,M6,CD177_Expr,SNCAIP_Expr,LS_243,LAMP5_Expr,ST18_Expr,DEFA4_Expr,LS_92,LRP1B_Expr,AKT3_Expr,ZMYM3_Expr,LS_46,LS_90,DLK1_Expr,RXFP1_Expr,BCLAF1_Expr,LS_17
-0.19178772,-0.13425446,-0.09024811,-0.16015625,-0.0064086914,-0.07456207,0.18080139,-0.34653473,0.8044853,-0.5196152,0.16500854,-0.035499573,-0.2372055,-0.56949234,0.111328125,0.5338516,-0.11061859,-0.006919861,-0.02545929,1.0933151,-0.16929626,-0.112976074,-0.9736252,-0.3841095,2.0426025,-0.28835297,-0.2769432,0.29188538,0.3076744,13.383415,-0.041755676,-0.45462036,-0.07928467,-0.032325745,0.3712921,-0.5443497,-0.71889496,0.5405655,0.8895798,0.30163574,0.38739014,-0.24156189,-0.06569672,0.2604065,0.27645874,0.89562225,2.7878761,0.16109467,0.4271698,-0.97052765,-0.509964,0.8984375,0.20259857,-0.060905457,-0.8925247,-0.20946503,0.4399109,-0.05315399,-0.017044067,-0.27562714,-0.4010315,0.2734375,-0.326519,-0.08214569,-0.69496155,-0.37073517,-0.47340393,1.3303375,-0.07975006,0.019355774,-0.1509552,-0.23188782,-0.30332184,-0.015716553,0.9682541,-0.1331253,0.4187851,0.7057953,-0.03916931,-1.5060501,0.44352722,0.099365234,0.020011902,0.107032776,-0.24491882,0.8074341,0.05239868,0.15714264,-0.58477783,-0.5953903,-0.12652588,0.30445862,0.044029236,-0.593544,-0.025642395,0.64138794,0.6478195,0.0149383545,-0.6422653,0.57743835,0.18856812,-0.3302536,2.5244179,-0.0045547485,0.27150726,-0.27256012,0.69657135,-0.38249207,-0.19866943,0.019515991,0.03023529,0.059783936,-0.13259888,0.110946655,-0.08257294,-0.38550568,0.3217392,0.028297424,0.6989517,0.51340485,0.5201187,-0.7165375,2.4895782,-0.10119629,-0.29681396,-0.08079529,0.11756897,0.3815689,-0.25547028,0.27226257,0.7769165,1.9089203,-0.16918182,0.25884247,0.8920975,-0.111061096,-0.06549835,0.05706787,-0.004508972,-0.054740906,0.43307495,-0.34120178,-0.54003143,0.64185333,0.34523773,-0.3995819,0.22203827,1.3322372,-0.2114029,-0.5673294,0.6578293,-0.31327057,-0.2352066,0.05470276,0.30753326,0.36902618,-0.042175293,0.23331451,-0.08918762,-0.25641632,-0.13722992,0.2795105,-0.063446045,0.42625427,-0.036354065,-0.07131195,0.16596985,-0.20236969,-0.22978973,0.69086456,-0.95713043,15.32465,-1.1270981,0.768013,-0.23768616,0.9970093,0.66922,0.029403687,-0.04724121,-0.17939758,-0.95895386,0.28234863,-0.021308899,3.3610535,-0.16636658,-0.106300354,0.3375702,0.22013855,-0.061172485,-0.067863464,1.7972412,0.36657715,2.080471,0.15661621,26.246895,-0.28259277,0.23565674,-1.4495201,0.3412094,-0.41677856,-0.6551666,0.23452759,-0.34627533,0.17671967,-1.0661011,0.11390686,0.13490295,0.13789368
0.30158615,-1.091362,0.7500572,-0.17385864,0.023117065,-0.8734474,-0.095581055,0.06825256,-0.058971405,-0.38180923,-0.80735016,0.064655304,0.6292877,0.05531311,1.1981506,-0.5942993,0.6640167,2.3569374,0.011802673,-0.923542,-0.117263794,-0.24103928,-0.19095612,-0.07824707,-1.1565132,-0.49207687,-0.117836,0.20526123,2.666851,-0.19061661,0.33874893,1.1176605,2.4148483,-0.1935997,-0.8760338,-0.5117035,-0.25429153,1.4104996,0.5600357,-1.0889435,0.6168518,-0.56847763,3.7982674,1.6294174,-0.26277542,0.60259247,0.9562378,3.565094,-0.039497375,0.79613113,0.76391983,0.098587036,-1.5481567,-1.7372818,0.34985733,-0.6459656,0.5717087,0.63425446,3.038536,-0.17909622,-2.0737915,0.35371017,1.4348221,-0.2156601,-0.07117844,0.24025345,-0.6937027,-1.3659706,-0.32741547,-0.78980255,0.8888321,0.48070526,-0.22498703,0.6040306,1.2178993,0.52096176,-0.9489517,1.5770683,-1.613842,1.7840538,-1.2397346,-0.33230972,-1.0452957,-2.227394,-1.1539536,0.4843216,-0.83802414,0.26569748,0.43149567,0.6961136,0.87351227,0.58379745,0.043785095,-1.2520905,0.0078125,-0.19099426,-0.3429718,2.007141,0.61600876,0.1028595,-0.80895996,-0.16146088,-0.049396515,-0.14463043,0.1467514,-1.1649055,1.1890221,-0.5806503,0.01714325,-0.5056648,0.8702736,-0.48101044,-0.10405731,0.22615433,0.8158493,-1.0270576,0.025363922,0.31729507,-0.23538208,-0.04265976,-0.2665367,2.0089188,-1.2292862,-0.5912285,6.268421,-1.1247559,1.6051216,1.416153,-0.003314972,1.0735397,-1.538971,-1.2445145,0.87104416,-0.11760712,0.064964294,-0.7056885,-0.16378784,0.21461105,4.083107,1.012104,0.1843338,0.11708832,0.14338684,0.1317482,-0.029579163,-2.1939163,-0.3292694,0.5721741,-0.10903168,1.0078773,-0.81612015,-0.028335571,0.8665581,-0.29375076,1.1129723,0.6377678,0.46626282,7.1091805,-0.79948044,1.4737244,0.4142723,-0.40098953,-0.59171677,-0.019870758,-1.9075356,-0.008808136,2.1863327,0.0833931,-0.021125793,0.17568207,2.5202332,1.1159325,-0.13549042,0.99222946,0.791729,-1.3653526,-0.31289673,0.53393555,0.63035965,0.31544495,0.22541046,0.9884491,-4.521858,-0.19267654,1.5215569,2.8708878,0.20695877,1.6301193,-0.12694931,0.35757065,1.5252151,0.28329468,-0.4227066,1.3997383,-0.27980042,0.0533638,0.89666367,1.8686867,1.1042023,0.4661026,0.38191223,-1.1038857,0.12907028,-1.0323448,-0.08308411,-0.7937355,1.544754,0.12932968
1.4855499,0.9703789,0.6608391,-1.9517746,-1.5878983,1.8906174,-1.4033127,-0.5750656,-5.112217,0.93398666,-0.6272812,2.7332458,-0.71860886,2.3678093,-0.98721313,-1.4297142,0.17559433,0.38559723,5.1325684,1.6213837,0.6894493,0.5768547,-0.08490753,0.2458458,-1.5948982,1.1860008,-0.13074493,-0.0698967,0.32579422,1.1366196,0.16584778,-0.13235474,1.5264473,1.0936623,-0.38814926,-0.2670784,-0.30789566,-1.1685143,-1.2620468,-0.80631256,1.3987656,0.22730255,-0.62150574,0.17354584,-2.0662727,-0.21171951,0.08453369,-3.7448006,0.56705475,0.1361885,1.0207825,0.82289505,0.49156952,1.8696518,-0.57024,-1.2515182,0.6708298,-0.2322998,-1.747467,1.782093,-0.6577263,0.17277145,-0.16726685,1.989685,2.0466347,0.5658455,1.7352028,-1.5884552,-2.1942368,1.652214,-1.6898155,-2.624466,0.16595078,-1.9168968,1.0631104,0.5664444,-0.2473793,-6.584976,-1.5802307,1.295002,1.9763184,-0.17090225,-1.7703209,-1.8927536,0.23326874,-2.0273476,-4.3483696,-1.7793503,1.0688744,-3.792904,4.748451,5.349079,-0.79733276,-0.5029144,1.8894196,1.283123,1.4524574,-1.0912018,-0.4108467,2.3009453,0.7143097,-1.0627785,-2.4878159,0.6254463,-0.9627571,-1.0514145,0.37800217,1.6927071,2.539135,1.5218353,1.5959091,0.22415543,-2.7570724,-0.502121,0.7441559,0.33896637,0.5051117,-2.230297,0.16361618,-1.0606613,1.7113914,-0.8132744,0.39501953,1.5675354,1.3051491,-0.29761505,0.12743378,-0.8419571,-2.4787445,0.76207733,0.32910538,-0.60295105,-1.0525055,1.1904411,0.5468483,0.26164246,-1.472847,0.068668365,-2.046772,-0.32775116,1.0412292,-3.5061836,-0.39388275,0.3761902,-2.4343643,-7.6014023,0.30767822,-2.2254791,0.06295395,0.5944824,-0.5363312,1.2273827,0.5185852,-0.76520157,-1.1518173,-0.94166565,-0.40089417,0.32613754,-1.2531548,1.3626938,2.371109,0.5274582,-1.2863503,-0.3240509,-10.28397,-2.2827835,-1.024868,-0.42243576,-0.5527878,-1.123169,-0.9559555,-0.7523384,0.21702957,1.8138695,1.1556168,-0.28848648,0.043445587,0.38812256,-0.14081955,-0.07027054,1.0489197,-1.6653099,-0.20487595,-4.3509483,-0.55487823,-1.6140404,-3.1477013,2.6666222,0.4766121,-3.051796,3.2168884,-1.4525986,-1.2778015,-0.85468674,-1.1869545,0.621048,1.0207367,4.901371,0.9690666,-0.7374573,0.79641724,-1.8447609,1.1689606,0.37641144,-1.8902168,1.0762596,-7.017231,-2.532959
0.269989,0.2896843,0.16076279,-0.7385864,0.09683609,0.76873016,0.57950974,2.340355,-1.6339798,0.7112541,-2.7868233,0.4203682,0.29523087,0.3524704,-1.0963516,0.7761612,0.01675415,-0.7458,-0.08562851,-3.558796,-0.6419487,-1.7604752,0.76779175,-1.5890579,0.43359375,-1.0739784,-0.075717926,0.7860985,0.9877434,0.73013306,1.2623405,4.9254646,2.554844,-0.5222969,-0.44463348,0.3934517,1.2064056,0.5047455,-0.7420654,1.2340889,-0.19642258,-2.3118095,3.123024,0.08363342,-1.1016197,-1.5548058,1.0932655,1.0689888,-0.6270027,-5.432522,0.9366646,5.1386642,-0.38858032,-1.1601906,1.9278183,2.221344,0.5976105,-1.0490379,-1.1732101,-1.2974205,-0.22224808,-0.43972015,-0.123168945,0.97792435,-0.30855942,-0.018497467,-3.9475594,0.3094101,-0.38954163,0.4310875,-1.0073662,1.6833191,-0.22185135,-1.5749512,-1.9377136,0.30287933,0.07205963,3.1076546,0.10886383,-0.70944214,-2.2647095,0.19435883,0.7411041,1.1649818,-0.3011818,-0.04724884,0.42237473,0.9145775,-1.2116051,-0.8299942,1.1567421,-1.5893974,1.4615631,1.1827774,-0.7109451,0.40966415,3.8093643,1.2793732,-1.8029518,0.076690674,0.5804672,0.37649155,-1.3672142,-0.09680939,0.5770798,1.0013313,1.3616676,-1.9082794,-1.2473679,-0.40735626,0.76348114,-0.4949379,-1.3368912,0.95573807,2.1135979,-0.21136475,0.18512344,3.153984,1.7853737,0.7344742,0.76750946,0.54813385,-0.11824417,0.9115982,-0.5367546,-0.5409317,0.35890198,-1.8652191,0.63274384,-0.6734772,1.6839867,-2.3403893,-0.25753403,1.4441414,-0.45675278,0.82326126,-0.9497833,-0.26225662,-1.896801,2.3413582,0.912117,2.8035583,0.16371918,-0.52677155,0.33498764,0.35119247,0.5399742,-1.119442,-0.6700325,-0.38181686,0.219944,0.4494629,-1.0699272,-0.76171875,-0.9869919,-1.3631897,-0.863472,0.60380936,0.9769516,1.5788803,0.5411377,-1.497242,-1.1543007,-1.2544899,-0.47815323,-0.9479675,-1.3371544,0.027820587,-0.66423416,2.7814064,0.849102,-2.1846008,1.5752563,1.4433861,2.162346,-0.8324089,0.05445862,-2.1597939,2.2770805,0.6912613,-1.9940033,2.1821022,0.46154785,1.8393097,1.2938843,-0.93766403,0.9040947,-0.79314804,1.5213852,-1.5933113,1.2886696,-0.32868576,0.0034484863,-0.31167603,0.9472122,0.74760056,0.15777206,0.24021149,1.7876854,-0.5754471,-0.6500015,-0.08164978,-1.5821381,-1.6869736,3.1312752,2.5896912,3.3914032,-1.2865257
-0.049762726,-2.70747,0.20946503,-2.6474,0.0157547,-1.4465942,1.8949928,1.4542732,0.122047424,0.37032318,0.24779892,0.73067856,3.0602646,-0.26478958,-0.44948578,0.12464905,3.5243492,0.5480156,1.3021317,0.67020035,0.30314636,-0.31644058,-2.1222115,0.52718353,-0.65340424,1.8040085,-1.219101,-0.38372803,0.5860481,0.27396393,0.90154266,1.5764008,-1.2774773,-0.56957626,2.3103828,-5.292454,1.3237686,0.5277672,1.3055229,1.0804596,0.81959534,-0.6288414,-0.7259331,-2.217327,-5.011471,-3.5137672,0.63025284,-0.4225464,-0.5934944,1.3398476,-1.8668213,0.22844315,1.6031303,-2.3192902,1.8376045,0.5753517,-3.7062302,0.68562317,0.9780998,0.92391586,1.0563469,1.4678383,0.27539062,-0.506958,0.7808914,0.8188515,2.2354126,-2.8834457,1.0304718,0.15672684,-0.4666252,0.9368019,-0.044448853,0.3127632,0.8720894,0.3559265,1.296257,1.2532425,-0.50361633,-3.2479134,3.7767105,-0.7845993,1.7633591,-2.5088692,0.026859283,0.2541008,-0.18172836,-0.5955658,0.9827423,-0.066856384,0.93574905,-0.61154175,0.27184296,1.3530159,-2.3116608,-0.28256226,-0.14453888,1.3387718,-0.48498154,-0.92742157,-1.2633362,2.5761414,1.2507782,-0.83971786,-1.8885841,0.8973694,-5.079418,-1.3249626,2.7917137,1.9658432,1.954525,1.4973984,-3.7405548,2.0150414,-2.2651367,-1.0593224,-1.7374344,-0.31939316,-2.2301216,-1.0929489,-2.452797,-1.4242439,-1.7008057,-0.82242584,-1.8404922,-0.023075104,3.487728,-0.32460403,-2.030964,1.3227577,1.4530449,-2.9450417,-2.3860245,-1.7675514,-3.6591988,-1.2954292,1.6980019,1.0744133,-1.8971443,3.4743805,-3.0307884,-0.79707336,1.6435928,0.9325371,-0.94395447,-0.3496132,-1.2911835,-0.1316452,0.4270897,3.0636826,-0.40161896,-1.0505409,0.6389885,0.49975967,1.6809921,2.9608498,-1.9940643,-0.6884575,-10.368519,3.40596,-1.3358498,-2.3266792,-0.044807434,-1.4280891,-3.6854515,2.2415848,-1.1220818,-1.4345589,2.452652,-0.6892395,-6.252537,-7.7293396,0.5594063,0.8986969,-0.7312622,-0.16893768,-0.62734604,-0.27570724,7.001236,1.1607895,-1.5537529,0.023880005,2.6270905,-1.3104973,0.29606247,-1.1238785,-0.983696,-0.05283737,-1.5281982,-12.464245,4.1502914,1.8483696,0.65037537,0.18581772,4.256714,0.021831512,0.2446022,-1.4504814,0.9653816,-0.12269592,-0.54992294,-1.2759056,-2.5394058,-0.6001892,0.037826538,0.4237709,-1.690548,0.30879593
0.07242584,0.14455414,1.2513618,1.1574326,1.7115364,-0.09271622,-0.2885933,0.5477867,-1.744709,0.68011475,-0.71110535,-0.6730118,1.1368179,1.6247635,-1.6959915,-0.50180054,2.4811897,0.2639084,-0.6903,0.7943649,-1.0934181,2.1893692,2.361023,-2.342556,0.75053406,2.55233,-0.00039291382,-0.7121277,0.1785965,0.51068115,-0.32598495,-0.1939354,-1.0825386,0.5569687,2.3695946,0.86403656,-0.05873108,-0.53720474,-2.255066,-0.804966,0.2913704,0.5054321,-0.1283226,-0.43099213,0.5603943,-3.1233902,-0.9828644,0.7519951,1.428791,-1.5045967,1.7164803,0.008041382,-1.668869,2.0284424,-1.0759163,-1.2446823,0.16658401,-0.08098221,-0.7510414,-0.07442474,1.0179977,-1.5384026,1.5559845,0.51527405,1.0599327,0.46297836,-0.69719696,0.6264343,0.7064972,0.48287582,1.6241608,0.08324814,-0.11942291,-0.11787033,-0.64012146,-1.576477,0.8832779,0.6879463,0.31391525,-0.519207,0.2668953,-1.3569374,-0.71432877,1.0519066,0.5258827,-0.8849335,0.005836487,-0.9198456,-0.5724373,0.34960556,1.6897316,-1.0230713,-1.2490616,-6.7420464,1.0472107,1.5269928,-0.55426025,0.35546112,1.4534302,-0.47917175,2.587452,0.12520218,1.0825081,-1.0775833,0.7894325,0.63640213,1.2349167,-0.62283325,-0.45282364,-0.53051376,0.095142365,2.671627,0.8145752,0.4351921,-1.467907,0.57995224,0.56544495,-0.19194412,-2.2013588,1.7702141,-0.48378372,-1.1788788,-0.5219879,0.5034447,1.4115982,0.31316376,0.9435768,1.5360107,0.19092178,0.012248993,-0.8695984,1.9646378,0.035614014,0.22919846,-0.75240326,1.46241,2.9296265,-0.5769844,2.255188,0.41793442,1.9740486,0.45184326,-1.5719757,0.5653877,0.866272,-2.085556,0.6349373,0.8690605,3.9979897,-1.8340645,-0.67152786,-1.233017,0.21289062,0.7496033,-0.9622345,1.0370522,0.7872696,-0.9914322,1.4646683,-1.7918625,-1.7150116,1.65765,0.7894974,0.09007645,-0.25471115,1.4128761,-1.8815002,0.32055664,-1.4061394,-0.73101044,0.7144165,-0.047042847,-0.15363312,0.8335724,-2.397564,-0.31039047,-0.4456787,-0.14638138,0.4115448,-1.2621117,1.8379364,-0.83771515,0.2122879,-1.4368668,-0.014671326,1.0331955,-0.74755096,1.254097,0.40079498,-2.165676,4.009098,0.42933273,1.3684196,-2.9468613,-1.603035,-0.4397545,-0.68533325,0.16186905,0.32715607,0.71752167,1.3990784,2.635685,3.038395,2.254795,0.846611,-0.3599167,1.0548973,-0.18812561
-0.87443924,-1.1204834,-1.147438,2.3204422,3.4197655,1.0801926,8.131493,0.43381882,1.7900581,3.6943398,1.2602234,1.2487793,-2.7123337,-1.5118942,-3.6908836,-0.13077927,0.13349152,5.1792946,-1.4861603,-0.36701584,1.041954,-1.601635,3.767479,-2.863636,1.202877,-1.8282928,-1.9010277,-1.256794,0.7694473,-1.5591125,-0.9316864,1.2733116,-1.8265953,-0.03432846,-1.4276657,-3.414219,-0.053512573,-1.235012,-1.5308113,5.479023,0.20020294,-4.0791283,2.156273,2.2755623,4.4388275,-1.0610161,-3.6513596,1.107399,-1.4212074,2.7208405,-2.3898888,0.28363037,1.6379128,-4.9376945,-1.7073326,1.1278343,-0.88116455,-2.4540977,1.7781258,-0.60612106,-0.81085587,2.14151,-2.0110931,0.94597626,-0.48573303,4.2694397,-9.156261,0.28471375,4.2405624,-3.9095764,-1.5795174,-3.220127,1.4314079,-0.19937134,0.39526367,-0.058021545,1.916832,-3.2703934,0.5807533,2.031376,-0.5272789,-1.6477623,-3.2290688,-0.31860733,3.8935013,-0.85941315,-4.6308403,1.2630272,-0.19169998,1.8711166,-1.9048347,-2.654644,0.34786224,-1.179863,0.7719002,-0.124248505,3.705452,-0.2058258,-1.4295425,1.8501854,-2.0226517,7.7394447,-4.014675,-1.0555878,4.457287,0.12012863,0.74692154,0.38760757,-2.3079948,-1.5762215,-3.0887756,-1.5902977,0.22517776,-0.28444672,9.419369,1.7898216,-0.49626923,-1.6261902,-0.8958435,-4.061619,2.0287933,-0.45542145,-0.60754013,0.48537827,0.57305145,-0.9248581,-2.727932,-1.9577713,3.087101,1.3494492,-2.0853195,3.9298973,1.7378693,3.0293655,-0.10443497,2.8896713,-0.93544006,-3.6961174,3.1176453,-2.4538574,0.9417572,1.2268257,-2.9173965,-0.74972534,-1.4425774,-2.7050438,0.8159294,0.7567558,1.7987556,-2.2085228,0.9779968,1.9159966,-1.6482048,1.2314339,-1.8383751,0.13666153,3.5620537,-1.69207,-0.19859695,-0.1650505,0.97314453,-0.940506,0.5764961,1.8509789,-0.6187134,-0.9938469,-3.8490944,-0.02168274,2.5829773,0.43353653,-1.2788544,2.3954353,1.7547836,2.1643867,0.8144913,3.9845543,-4.152405,-1.7746582,-1.9209061,-5.627495,-0.93626404,6.771927,2.9129906,-3.6497002,-2.4823036,-3.2528763,-2.8408852,2.2487373,0.70205307,2.972374,-0.88407135,9.681133,6.0146294,-1.8265343,0.67232895,-0.5327034,2.0669289,1.5224609,2.7685127,2.6570816,-2.742607,1.4772301,-7.1349144,-1.5443306,-0.66939545,-0.4218483,7.188137,-3.5890236
-0.68990326,-1.4954491,0.80791473,0.7922287,1.1172981,0.47307587,3.0106316,2.0475044,-0.32389832,2.646824,1.0710754,0.084747314,-0.986248,-0.8384514,-0.6464882,0.76834106,-2.328762,0.28605652,-0.8949547,-0.7950859,2.1659431,0.76176834,1.0108185,-1.168869,-1.0240555,-1.3711472,-1.6777115,-2.058689,0.007751465,0.19013596,0.492527,-3.619114,-0.7237854,1.2681961,-0.09408951,0.8726387,-0.0046310425,2.3847122,-0.6083603,0.08620453,0.8880882,-0.5376358,1.1427422,2.4161568,0.27090073,0.71684265,-6.9870377,-0.46571732,1.2062988,-1.1908073,-3.4305,1.877842,-0.99150085,1.2694359,2.383358,-5.426445,1.17482,0.16488647,6.682556,1.6323051,-0.6091461,-1.043808,-0.048236847,-1.6375313,1.5826263,-0.0734787,-2.8116837,0.73311615,1.6902161,-0.42010117,-0.0533638,0.54750824,2.2691917,0.31621933,-0.6837692,-1.0331116,-1.0142174,-1.4178238,-0.61660004,-0.24321747,0.41391373,1.0655746,2.6102524,-0.8893776,0.16435623,-2.7938995,4.5354156,-2.2388077,-1.1403389,0.16209412,0.44046402,-1.031147,-0.12158966,1.0667992,1.6514778,-0.8930664,0.021705627,-0.63653564,-1.4702415,-1.1696701,-0.90592194,0.23711777,-1.231308,-1.0932655,1.5842209,-0.049057007,-0.40478134,0.65839386,-0.062309265,-1.3969269,-0.0619812,-0.48147202,0.53733826,1.2516556,0.83966064,0.97974014,-0.26782227,0.17617798,1.701622,2.1707535,-0.4812889,1.7910767,-0.49224472,-0.36120987,-0.94347,-1.648098,-1.7408371,-0.6453552,-0.019256592,0.7490158,-0.515892,-0.2712593,-0.6646919,0.07342529,0.12471771,-1.2149696,0.5632515,-0.8234787,-0.83979034,-0.07782745,-0.8759537,-0.11463165,-0.60585785,-0.8584709,-1.4270325,1.5831528,-0.4444008,-0.22419739,-1.0777588,0.37415695,-0.8634491,-1.4711647,-0.23363113,0.34588623,1.0204124,-0.23965073,-0.6249695,-1.9517174,-0.8388939,0.32749176,1.670208,-0.33024216,-0.77355576,-3.9418678,1.4374657,-2.0958633,5.62545,-1.9433632,1.5712166,-1.0161781,-3.3466225,1.1067429,-0.35907364,-0.30281448,3.0029984,0.584919,1.0423088,0.39712906,0.6052284,0.42107773,0.45654297,-0.94874954,2.0345078,-1.8196259,0.12132645,7.835499,-1.2577858,0.3144455,-1.4623375,-2.091751,-3.1169052,1.6258812,-1.0236053,-0.11897659,12.746365,1.3152504,0.4071045,1.9851608,0.23125076,-1.5641823,-2.1641312,1.8154564,1.700737,0.1164093,1.3110199,0.38377,-0.18251038,-0.92707825
1.1622086,0.16979599,5.9919815,-1.3523178,-0.9405098,2.3858452,-1.3625793,0.44688797,1.2113724,-2.563591,0.19322968,-1.4428482,0.18558502,-1.5888519,-2.4483109,0.45652008,-0.33569336,3.1609077,0.33851242,-3.474636,-1.3177071,-0.67840576,1.5321083,0.051849365,1.9804649,-5.279442,1.356205,-0.36250687,-0.612484,1.3718681,0.9064102,4.354664,-0.94057465,-3.221943,-1.0550537,0.5515251,-0.5403862,2.7631721,-0.73555374,2.5826836,-1.1425133,1.6944695,-0.9009552,1.8572426,-3.9035797,-1.2169266,2.526062,-0.38334656,1.5376816,-4.1689644,-4.8657227,1.4949646,-1.9606819,0.6050453,9.311256,0.4156456,1.9323692,-2.3397598,-1.3787651,-1.9848251,0.8259659,-1.6868668,2.8403893,-0.10774231,1.7335358,0.047790527,0.8453064,-0.5667114,1.8175888,-1.1105843,1.5869141,-0.29896927,-0.3060341,-1.8234634,-2.477211,-3.5515594,2.6541939,1.3372803,2.4618492,-3.8226013,-0.08440399,2.1140594,-0.7077141,0.03274536,0.74692917,-1.3466568,-2.3889732,-1.9823875,1.650692,-4.882126,-1.1697769,-1.6021156,-0.3346138,0.69418335,1.1672974,-0.88806915,-0.32208252,-1.7211533,1.0353165,-3.1897888,-5.9671593,0.33613205,-1.1278687,-1.0519371,-0.2600479,-2.654747,1.3563309,-0.476326,0.92712784,-0.5711174,-2.8858871,2.1311836,-0.63957596,-1.0948067,-2.1392097,0.8487358,1.0809174,0.41427612,-2.0024986,2.513794,-0.7054138,-1.1829453,-0.33526993,0.13734436,-2.0383835,0.3342209,-0.33481216,0.41844177,2.4513245,1.5473175,0.5202408,3.1013527,0.14951324,-1.7792397,0.26315308,-2.595234,-0.0037879944,1.1898499,0.92242813,3.0790443,1.4966125,-1.4492416,-1.4962616,2.5386238,1.4455948,-4.8920937,4.819721,-1.635849,-3.9642372,3.4440918,-0.6232567,-1.4122124,-0.32430267,-3.065548,1.8569565,1.8102036,-0.48324585,-1.1957664,1.5793991,5.103897,1.8219528,-1.350605,-1.5560722,-1.3867378,-3.0857468,-2.8725739,-4.280178,2.0528412,-0.92806244,-1.7770004,6.1069717,-2.7010193,-0.07870865,-0.4995842,-1.7065659,2.561943,-1.0158653,-2.4342194,-2.8339005,3.3920212,-0.9405632,-1.0528221,-0.9057884,3.1113167,-0.45335388,2.3546715,-0.17284393,1.7977524,1.3508186,9.617687,-0.33538437,-1.1487312,1.7166824,-0.63834,-0.21234131,-0.1968193,-1.2291985,-0.05827713,2.8922157,0.4308548,0.293293,1.166565,-2.9209518,1.2032623,1.4797211,-2.718666,-0.06828308,-2.2164307
