feature,feature_value,shap_value,sample_idx,true_label,pred_val,base_value
LS_155,1.9469729681814907,15.27471923828125,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_214,-1.1189846345431647,14.251708984375,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_166,-1.448244666978834,13.542064666748047,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_253,1.167133221152185,9.126853942871094,8946,8.085970321540621e-09,269.83572,197.29434204101562
WT1_Expr,0.38043034689639454,-7.075504302978516,8946,8.085970321540621e-09,269.83572,197.29434204101562
CHRDL1_Expr,-0.31201090211524163,-6.55810546875,8946,8.085970321540621e-09,269.83572,197.29434204101562
MN1_Expr,0.32726251210432644,5.874149322509766,8946,8.085970321540621e-09,269.83572,197.29434204101562
HOXB3_Expr,-1.475838867556663,5.072116851806641,8946,8.085970321540621e-09,269.83572,197.29434204101562
CD300E_Expr,-1.7810794160128884,4.460704803466797,8946,8.085970321540621e-09,269.83572,197.29434204101562
GSTM1_Expr,-0.0705742070883447,-3.9545021057128906,8946,8.085970321540621e-09,269.83572,197.29434204101562
M1,-1.8428325722131396,-3.8492507934570312,8946,8.085970321540621e-09,269.83572,197.29434204101562
PRKY_Expr,1.010757689156278,-3.826873779296875,8946,8.085970321540621e-09,269.83572,197.29434204101562
ARPP21_Expr,2.4429347652445297,3.1628570556640625,8946,8.085970321540621e-09,269.83572,197.29434204101562
RP11-388P9.2_Expr,-0.7142484641378862,3.1272964477539062,8946,8.085970321540621e-09,269.83572,197.29434204101562
cDC-like,-1.9434305863226082,3.0796737670898438,8946,8.085970321540621e-09,269.83572,197.29434204101562
MECOM_Expr,-0.7233914648010592,2.9725379943847656,8946,8.085970321540621e-09,269.83572,197.29434204101562
HOXB9_Expr,-0.5628642680740319,2.8148574829101562,8946,8.085970321540621e-09,269.83572,197.29434204101562
HOXB6_Expr,-0.7021160762875855,2.790752410888672,8946,8.085970321540621e-09,269.83572,197.29434204101562
POU4F1_Expr,-0.3046885761141791,-2.6471595764160156,8946,8.085970321540621e-09,269.83572,197.29434204101562
IL12A-AS1_Expr,-0.20929751837514296,-2.570323944091797,8946,8.085970321540621e-09,269.83572,197.29434204101562
CD34_Expr,-0.15917812824352728,2.483551025390625,8946,8.085970321540621e-09,269.83572,197.29434204101562
CYYR1_Expr,2.1747883604315885,2.4394683837890625,8946,8.085970321540621e-09,269.83572,197.29434204101562
IGKV2-23_Expr,0.09738598788015664,2.4317665100097656,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_61,-1.6837518233180218,2.3872451782226562,8946,8.085970321540621e-09,269.83572,197.29434204101562
AC004791.2_Expr,0.9049525915101567,-2.3456954956054688,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_198,-0.6236620585733913,2.3103561401367188,8946,8.085970321540621e-09,269.83572,197.29434204101562
MEIS1_Expr,-3.1555470068978515,2.294269561767578,8946,8.085970321540621e-09,269.83572,197.29434204101562
NPTX2_Expr,-0.6260913596715413,2.105030059814453,8946,8.085970321540621e-09,269.83572,197.29434204101562
LAMP5_Expr,2.253551592767823,-2.08343505859375,8946,8.085970321540621e-09,269.83572,197.29434204101562
SNCAIP_Expr,-0.6923780244335319,2.061676025390625,8946,8.085970321540621e-09,269.83572,197.29434204101562
WT1-AS_Expr,0.21438987206007687,-1.9836959838867188,8946,8.085970321540621e-09,269.83572,197.29434204101562
VCAN_Expr,-1.93294745691932,-1.93756103515625,8946,8.085970321540621e-09,269.83572,197.29434204101562
BEX1_Expr,-1.0671199619657532,-1.8936233520507812,8946,8.085970321540621e-09,269.83572,197.29434204101562
HOXB-AS3_Expr,-1.0728913592659592,1.8391647338867188,8946,8.085970321540621e-09,269.83572,197.29434204101562
FGFR1_Expr,0.3679725481978938,1.8349075317382812,8946,8.085970321540621e-09,269.83572,197.29434204101562
IDH1_Mut,-0.2800726597382253,1.822662353515625,8946,8.085970321540621e-09,269.83572,197.29434204101562
COL4A5_Expr,0.7267883082615512,1.7961654663085938,8946,8.085970321540621e-09,269.83572,197.29434204101562
ARHGAP5_Expr,0.979293517296609,1.7376327514648438,8946,8.085970321540621e-09,269.83572,197.29434204101562
M6,-2.017833706791541,-1.7245635986328125,8946,8.085970321540621e-09,269.83572,197.29434204101562
PXDN_Expr,-0.8287917191179405,1.7072525024414062,8946,8.085970321540621e-09,269.83572,197.29434204101562
MKRN3_Expr,1.7886815395145204,1.695404052734375,8946,8.085970321540621e-09,269.83572,197.29434204101562
ZNF521_Expr,-1.4399460013629097,1.694732666015625,8946,8.085970321540621e-09,269.83572,197.29434204101562
MYO18B_Expr,3.2858960896026037,1.6941680908203125,8946,8.085970321540621e-09,269.83572,197.29434204101562
AUC__Proliferation,0.3517596849854723,-1.6821060180664062,8946,8.085970321540621e-09,269.83572,197.29434204101562
DDIT4L_Expr,-0.2669867426787237,-1.6627197265625,8946,8.085970321540621e-09,269.83572,197.29434204101562
C20orf166-AS1_Expr,-0.2558032587323816,-1.638458251953125,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_76,-0.23901167488211386,1.624908447265625,8946,8.085970321540621e-09,269.83572,197.29434204101562
PRLR_Expr,-1.7834277406942711,1.568267822265625,8946,8.085970321540621e-09,269.83572,197.29434204101562
CD177_Expr,0.6325724856119579,1.5171585083007812,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_127,0.9636710364002997,1.5092086791992188,8946,8.085970321540621e-09,269.83572,197.29434204101562
EIF1AY_Expr,0.9575776451496112,-1.5026931762695312,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_34,-0.5903072400897599,-1.4975433349609375,8946,8.085970321540621e-09,269.83572,197.29434204101562
Monocyte-like,-2.2057900404202764,-1.4439315795898438,8946,8.085970321540621e-09,269.83572,197.29434204101562
UTY_Expr,0.9376607183787851,-1.4381256103515625,8946,8.085970321540621e-09,269.83572,197.29434204101562
LIFR_Expr,-0.47020418441365125,-1.4287338256835938,8946,8.085970321540621e-09,269.83572,197.29434204101562
GPC6_Expr,-0.7371526875860509,-1.3994140625,8946,8.085970321540621e-09,269.83572,197.29434204101562
Immunogenic_Cell_Death_(ICD),-2.169812058594633,-1.3916664123535156,8946,8.085970321540621e-09,269.83572,197.29434204101562
M11,1.241033698747342,-1.38372802734375,8946,8.085970321540621e-09,269.83572,197.29434204101562
SCN9A_Expr,0.7148483046480708,1.3833389282226562,8946,8.085970321540621e-09,269.83572,197.29434204101562
CDC42BPA_Expr,0.1545621240563228,1.377777099609375,8946,8.085970321540621e-09,269.83572,197.29434204101562
S100A16_Expr,-0.3875807262052274,1.3679046630859375,8946,8.085970321540621e-09,269.83572,197.29434204101562
SEPT6_Expr,1.2643084050894369,-1.3257980346679688,8946,8.085970321540621e-09,269.83572,197.29434204101562
M21,1.9963615548990419,-1.31719970703125,8946,8.085970321540621e-09,269.83572,197.29434204101562
PRSS21_Expr,-0.9049899126051836,1.23614501953125,8946,8.085970321540621e-09,269.83572,197.29434204101562
CDH2_Expr,-0.8944041586242217,-1.1882781982421875,8946,8.085970321540621e-09,269.83572,197.29434204101562
ARHGEF10L_Expr,-0.836529740302579,1.1882171630859375,8946,8.085970321540621e-09,269.83572,197.29434204101562
DPP10_Expr,0.4525667735244594,-1.1532669067382812,8946,8.085970321540621e-09,269.83572,197.29434204101562
CEACAM6_Expr,-1.1126840102232232,-1.132415771484375,8946,8.085970321540621e-09,269.83572,197.29434204101562
KCNE1L_Expr,-0.1003619148978659,1.1288414001464844,8946,8.085970321540621e-09,269.83572,197.29434204101562
MDFI_Expr,0.33040645952744524,-1.1182785034179688,8946,8.085970321540621e-09,269.83572,197.29434204101562
GPC4_Expr,-0.9840129198162071,1.1070098876953125,8946,8.085970321540621e-09,269.83572,197.29434204101562
MMP2_Expr,-1.5285718821987069,1.1032028198242188,8946,8.085970321540621e-09,269.83572,197.29434204101562
LPHN3_Expr,-1.7482401537834167,-1.0981292724609375,8946,8.085970321540621e-09,269.83572,197.29434204101562
M16,-1.2255892809027438,-1.089202880859375,8946,8.085970321540621e-09,269.83572,197.29434204101562
TRH_Expr,1.3491556443718573,1.0872726440429688,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_94,-1.4052697883031613,-1.0856552124023438,8946,8.085970321540621e-09,269.83572,197.29434204101562
PHACTR3_Expr,-0.5194199822138695,-1.0832138061523438,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_90,0.5687410628766338,1.0488662719726562,8946,8.085970321540621e-09,269.83572,197.29434204101562
SPAG6_Expr,1.4982403618099898,-1.0363845825195312,8946,8.085970321540621e-09,269.83572,197.29434204101562
ST18_Expr,-0.11473754222314018,1.0140151977539062,8946,8.085970321540621e-09,269.83572,197.29434204101562
NRG1_Expr,-0.2780002394710769,-1.005401611328125,8946,8.085970321540621e-09,269.83572,197.29434204101562
FOXC1_Expr,-0.5111748204200722,-1.0026092529296875,8946,8.085970321540621e-09,269.83572,197.29434204101562
FAT1_Expr,-0.3040323565668904,0.9912567138671875,8946,8.085970321540621e-09,269.83572,197.29434204101562
DAXX_Expr,1.2506293439013618,-0.981414794921875,8946,8.085970321540621e-09,269.83572,197.29434204101562
IGSF10_Expr,-1.1431449674777958,0.9802017211914062,8946,8.085970321540621e-09,269.83572,197.29434204101562
DEFA4_Expr,-0.8368178982502779,-0.9773483276367188,8946,8.085970321540621e-09,269.83572,197.29434204101562
XIST_Expr,-1.006591454364904,0.9739456176757812,8946,8.085970321540621e-09,269.83572,197.29434204101562
DDX3Y_Expr,0.8601829975484128,0.9662933349609375,8946,8.085970321540621e-09,269.83572,197.29434204101562
RP11-497G19.1_Expr,1.7970989521430711,-0.9645347595214844,8946,8.085970321540621e-09,269.83572,197.29434204101562
PROM1_Expr,1.1310290096100302,0.9226608276367188,8946,8.085970321540621e-09,269.83572,197.29434204101562
HOXA9_Expr,-1.7903242384788545,0.9113960266113281,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_200,0.7992471064989298,0.9005355834960938,8946,8.085970321540621e-09,269.83572,197.29434204101562
KIAA1456_Expr,0.9168110344108403,-0.900390625,8946,8.085970321540621e-09,269.83572,197.29434204101562
LS_125,-0.6596446221331921,-0.8879776000976562,8946,8.085970321540621e-09,269.83572,197.29434204101562
DSC2_Expr,-1.0222154934701773,0.8830718994140625,8946,8.085970321540621e-09,269.83572,197.29434204101562
