feature,feature_value,shap_value,sample_idx,true_label,pred_val,base_value
MYCN_Expr,-1.5327731387087227,0.21554946899414062,11511,254.031908100948,254.03027,197.29434204101562
PRDM16_Expr,-1.084541078535255,0.20703506469726562,11511,254.031908100948,254.03027,197.29434204101562
LS_216,2.207847776942572,-0.20142364501953125,11511,254.031908100948,254.03027,197.29434204101562
ARHGAP5_Expr,-1.1530607271685576,0.19144821166992188,11511,254.031908100948,254.03027,197.29434204101562
WT1-AS_Expr,-0.9911071450560308,0.18154144287109375,11511,254.031908100948,254.03027,197.29434204101562
ARPP21_Expr,-1.1758111675292922,0.17016983032226562,11511,254.031908100948,254.03027,197.29434204101562
PRSS21_Expr,-0.5978882362314217,0.16836929321289062,11511,254.031908100948,254.03027,197.29434204101562
S100A16_Expr,0.4245552761682061,0.16823577880859375,11511,254.031908100948,254.03027,197.29434204101562
TRIP11_Expr,0.8559257952137979,0.16092681884765625,11511,254.031908100948,254.03027,197.29434204101562
LPHN3_Expr,-0.8217234253390149,0.15961837768554688,11511,254.031908100948,254.03027,197.29434204101562
