feature,feature_value,shap_value,sample_idx,true_label,pred_val,base_value
HOXB6_Expr,-1.4151063274790803,-1.5604400634765625,12778,133.793473111521,133.74417,197.29434204101562
IGKV2-23_Expr,-1.2392387189976855,1.5299358367919922,12778,133.793473111521,133.74417,197.29434204101562
LS_58,0.7370432738142384,-1.5107307434082031,12778,133.793473111521,133.74417,197.29434204101562
RP11-497G19.2_Expr,0.7712828538398598,-1.5060253143310547,12778,133.793473111521,133.74417,197.29434204101562
DDX3Y_Expr,0.9658570480895113,-1.4915237426757812,12778,133.793473111521,133.74417,197.29434204101562
WT1-AS_Expr,0.7373333867143973,-1.4645500183105469,12778,133.793473111521,133.74417,197.29434204101562
MYCL_Expr,-0.0960205241398147,1.4212589263916016,12778,133.793473111521,133.74417,197.29434204101562
TRH_Expr,0.966658434040954,1.412109375,12778,133.793473111521,133.74417,197.29434204101562
CASC10_Expr,-1.4163731049200627,1.4013557434082031,12778,133.793473111521,133.74417,197.29434204101562
SCN9A_Expr,-0.7262844964125179,1.384307861328125,12778,133.793473111521,133.74417,197.29434204101562
LS_200,0.013687353097624809,-1.3570308685302734,12778,133.793473111521,133.74417,197.29434204101562
MMP2_Expr,-0.04222710863942608,-1.3552684783935547,12778,133.793473111521,133.74417,197.29434204101562
RBPMS_Expr,0.3861042385110969,-1.3547725677490234,12778,133.793473111521,133.74417,197.29434204101562
PRSS21_Expr,1.1428528274453715,1.3537406921386719,12778,133.793473111521,133.74417,197.29434204101562
LS_92,-0.6815956353626798,1.3399715423583984,12778,133.793473111521,133.74417,197.29434204101562
AC004791.2_Expr,1.2000722126518117,1.321218490600586,12778,133.793473111521,133.74417,197.29434204101562
LS_35,0.23762850851297979,-1.2790603637695312,12778,133.793473111521,133.74417,197.29434204101562
TRIP11_Expr,-1.9222765184867063,-1.2645988464355469,12778,133.793473111521,133.74417,197.29434204101562
HOXB9_Expr,-0.5846382163320858,-1.2372760772705078,12778,133.793473111521,133.74417,197.29434204101562
HOXA7_Expr,-1.701352536187818,1.2333297729492188,12778,133.793473111521,133.74417,197.29434204101562
M23,-0.6747368366840804,-1.2205791473388672,12778,133.793473111521,133.74417,197.29434204101562
CDC42BPA_Expr,0.27077648473507876,1.214151382446289,12778,133.793473111521,133.74417,197.29434204101562
DEFA1_Expr,1.3487327114135876,1.2043704986572266,12778,133.793473111521,133.74417,197.29434204101562
NDN_Expr,1.0910224580495345,1.1901931762695312,12778,133.793473111521,133.74417,197.29434204101562
LS_151,1.1395267219572274,-1.1531753540039062,12778,133.793473111521,133.74417,197.29434204101562
THSD7A_Expr,0.11770786705259863,1.1235809326171875,12778,133.793473111521,133.74417,197.29434204101562
AL589743.1_Expr,-0.26892978248951566,-1.1166725158691406,12778,133.793473111521,133.74417,197.29434204101562
LS_198,-0.40261906272553,-1.1124916076660156,12778,133.793473111521,133.74417,197.29434204101562
Progenitor-like,-0.05980455634692193,-1.1093673706054688,12778,133.793473111521,133.74417,197.29434204101562
LS_233,0.1896193057019021,-1.1030349731445312,12778,133.793473111521,133.74417,197.29434204101562
CEACAM6_Expr,1.2473538523842225,1.0907020568847656,12778,133.793473111521,133.74417,197.29434204101562
GJA1_Expr,0.05989243610087863,-1.083953857421875,12778,133.793473111521,133.74417,197.29434204101562
DEFA1B_Expr,1.191539159288427,-1.0535163879394531,12778,133.793473111521,133.74417,197.29434204101562
MYCN_Expr,-0.5147701432259951,-1.0436439514160156,12778,133.793473111521,133.74417,197.29434204101562
M1,0.4116760303150342,-1.0367851257324219,12778,133.793473111521,133.74417,197.29434204101562
IGSF10_Expr,0.2534913301573323,1.035531997680664,12778,133.793473111521,133.74417,197.29434204101562
SBDS_Expr,0.24494627545738293,-1.0281352996826172,12778,133.793473111521,133.74417,197.29434204101562
PIEZO2_Expr,-1.4461099246017082,-1.0212898254394531,12778,133.793473111521,133.74417,197.29434204101562
LS_202,0.6024993265176168,-1.0163078308105469,12778,133.793473111521,133.74417,197.29434204101562
LGALS2_Expr,-0.07506088558347593,-1.0138778686523438,12778,133.793473111521,133.74417,197.29434204101562
USP9Y_Expr,0.647002277894424,1.0138530731201172,12778,133.793473111521,133.74417,197.29434204101562
LS_46,0.6170053751523362,-1.0100822448730469,12778,133.793473111521,133.74417,197.29434204101562
LS_166,-0.4389469250996715,0.9913291931152344,12778,133.793473111521,133.74417,197.29434204101562
DDIT4L_Expr,-1.0728430634639368,0.9667186737060547,12778,133.793473111521,133.74417,197.29434204101562
AR_Expr,1.438797080141043,0.9504108428955078,12778,133.793473111521,133.74417,197.29434204101562
MSLN_Expr,1.7512421401938987,0.9496002197265625,12778,133.793473111521,133.74417,197.29434204101562
CEACAM8_Expr,0.8963116441105143,0.9367008209228516,12778,133.793473111521,133.74417,197.29434204101562
LS_61,0.4665204612076212,-0.8689117431640625,12778,133.793473111521,133.74417,197.29434204101562
COL4A5_Expr,-1.6589173738467042,-0.8658065795898438,12778,133.793473111521,133.74417,197.29434204101562
LS_216,-0.7343767526106607,0.858489990234375,12778,133.793473111521,133.74417,197.29434204101562
PLEKHG4B_Expr,-0.49177397653032173,0.8374710083007812,12778,133.793473111521,133.74417,197.29434204101562
PRKY_Expr,0.8339601050693954,-0.8132038116455078,12778,133.793473111521,133.74417,197.29434204101562
SEPT6_Expr,-0.3159596456683242,-0.8012275695800781,12778,133.793473111521,133.74417,197.29434204101562
ADCY2_Expr,-1.4807044163965883,0.7963008880615234,12778,133.793473111521,133.74417,197.29434204101562
LS_90,-1.2350064288484488,0.746002197265625,12778,133.793473111521,133.74417,197.29434204101562
RPS4Y1_Expr,0.9605457601064492,0.7450122833251953,12778,133.793473111521,133.74417,197.29434204101562
ZMYM3_Expr,-0.2104854656488841,0.744873046875,12778,133.793473111521,133.74417,197.29434204101562
HOXA3_Expr,-1.7796052391575952,-0.73291015625,12778,133.793473111521,133.74417,197.29434204101562
MECOM_Expr,-0.23674813819780113,-0.7297859191894531,12778,133.793473111521,133.74417,197.29434204101562
SALL4_Expr,-1.4343965328308164,-0.7246875762939453,12778,133.793473111521,133.74417,197.29434204101562
DEFA4_Expr,0.8961662835739195,0.720855712890625,12778,133.793473111521,133.74417,197.29434204101562
LS_214,0.7718326461680382,0.7171630859375,12778,133.793473111521,133.74417,197.29434204101562
POU4F1_Expr,-1.078398162279134,0.7166748046875,12778,133.793473111521,133.74417,197.29434204101562
C20orf166-AS1_Expr,-1.4569411236373313,-0.6541576385498047,12778,133.793473111521,133.74417,197.29434204101562
DOCK1_Expr,0.4350116906886188,-0.6254158020019531,12778,133.793473111521,133.74417,197.29434204101562
LS_155,-0.09170379634612903,0.6209259033203125,12778,133.793473111521,133.74417,197.29434204101562
CDH4_Expr,-0.52224807425439,-0.6178569793701172,12778,133.793473111521,133.74417,197.29434204101562
CD34_Expr,0.3794003829051898,-0.5723915100097656,12778,133.793473111521,133.74417,197.29434204101562
ZFP57_Expr,1.662992828264992,-0.5521488189697266,12778,133.793473111521,133.74417,197.29434204101562
SNCAIP_Expr,-0.4532421975266061,0.5445499420166016,12778,133.793473111521,133.74417,197.29434204101562
IDH2_Mut,-0.324976129587882,-0.5350246429443359,12778,133.793473111521,133.74417,197.29434204101562
UTY_Expr,0.9365677951871603,0.5246315002441406,12778,133.793473111521,133.74417,197.29434204101562
CSPG4_Expr,0.4284040730592556,-0.5221939086914062,12778,133.793473111521,133.74417,197.29434204101562
PRAME_Expr,1.7494348435119726,0.5073814392089844,12778,133.793473111521,133.74417,197.29434204101562
VCAN_Expr,-0.35852391660144345,-0.4893226623535156,12778,133.793473111521,133.74417,197.29434204101562
MYO18B_Expr,-0.5507790688124783,0.4832305908203125,12778,133.793473111521,133.74417,197.29434204101562
BEX1_Expr,-0.5120907214111152,-0.47692108154296875,12778,133.793473111521,133.74417,197.29434204101562
TTTY14_Expr,1.1199068484964092,-0.47641563415527344,12778,133.793473111521,133.74417,197.29434204101562
DSC2_Expr,-1.0667632298566498,-0.4753246307373047,12778,133.793473111521,133.74417,197.29434204101562
LIFR_Expr,0.8537585850374348,0.47170066833496094,12778,133.793473111521,133.74417,197.29434204101562
MUC4_Expr,-0.06888501723676702,-0.46673583984375,12778,133.793473111521,133.74417,197.29434204101562
KIAA1456_Expr,0.6515201295947953,0.45830726623535156,12778,133.793473111521,133.74417,197.29434204101562
M21,-0.851019327289268,-0.4481678009033203,12778,133.793473111521,133.74417,197.29434204101562
NPTX2_Expr,1.3355799920040672,-0.4115180969238281,12778,133.793473111521,133.74417,197.29434204101562
LS_8,-0.7355086263287257,-0.39150047302246094,12778,133.793473111521,133.74417,197.29434204101562
EIF1AY_Expr,0.9053504485527782,-0.38510704040527344,12778,133.793473111521,133.74417,197.29434204101562
BCLAF1_Expr,0.2110532163771418,0.3829212188720703,12778,133.793473111521,133.74417,197.29434204101562
TNC_Expr,1.3924547377018863,0.37660789489746094,12778,133.793473111521,133.74417,197.29434204101562
HOXB3_Expr,-0.5798476826845983,-0.3756141662597656,12778,133.793473111521,133.74417,197.29434204101562
Monocyte-like,0.6048848715851186,-0.3680839538574219,12778,133.793473111521,133.74417,197.29434204101562
MN1_Expr,0.9974618609956784,-0.3531684875488281,12778,133.793473111521,133.74417,197.29434204101562
JAZF1_Expr,0.605969505187584,-0.3500499725341797,12778,133.793473111521,133.74417,197.29434204101562
LTF_Expr,1.2798866122352204,-0.3400764465332031,12778,133.793473111521,133.74417,197.29434204101562
RP11-424G14.1_Expr,1.0261486317807436,-0.33251953125,12778,133.793473111521,133.74417,197.29434204101562
MKRN3_Expr,1.5728388780264262,0.32889556884765625,12778,133.793473111521,133.74417,197.29434204101562
GTSF1_Expr,1.2994622762694807,-0.32448768615722656,12778,133.793473111521,133.74417,197.29434204101562
HOXB5_Expr,-1.1816476053612395,-0.32159996032714844,12778,133.793473111521,133.74417,197.29434204101562
CXCL12_Expr,1.4530636665428132,0.3160896301269531,12778,133.793473111521,133.74417,197.29434204101562
RP11-129J12.2_Expr,-0.9431200339338619,0.29573631286621094,12778,133.793473111521,133.74417,197.29434204101562
M11,-1.118155581738017,-0.2949066162109375,12778,133.793473111521,133.74417,197.29434204101562
LS_30,0.4431543960423392,0.2917156219482422,12778,133.793473111521,133.74417,197.29434204101562
MEIS1_Expr,-0.03330546403990667,-0.2682685852050781,12778,133.793473111521,133.74417,197.29434204101562
LAMP5_Expr,-0.8146755354249443,-0.26081085205078125,12778,133.793473111521,133.74417,197.29434204101562
ARPP21_Expr,0.16425786986730503,0.2522468566894531,12778,133.793473111521,133.74417,197.29434204101562
GPHN_Expr,-1.0727386352079225,-0.24938201904296875,12778,133.793473111521,133.74417,197.29434204101562
MMP8_Expr,0.5640424116696133,0.24765777587890625,12778,133.793473111521,133.74417,197.29434204101562
LS_76,0.1542874261025754,-0.24132919311523438,12778,133.793473111521,133.74417,197.29434204101562
HOXA9_Expr,-1.5136782286660853,0.23829269409179688,12778,133.793473111521,133.74417,197.29434204101562
CHRDL1_Expr,0.02136539875742625,-0.22100448608398438,12778,133.793473111521,133.74417,197.29434204101562
M4,-0.19182137879335015,-0.185150146484375,12778,133.793473111521,133.74417,197.29434204101562
FOXC1_Expr,-0.6966533213647766,-0.17427825927734375,12778,133.793473111521,133.74417,197.29434204101562
AC091814.2_Expr,-0.8582547965239339,-0.15610504150390625,12778,133.793473111521,133.74417,197.29434204101562
LAMB2_Expr,0.8706178464563872,0.11243629455566406,12778,133.793473111521,133.74417,197.29434204101562
M3,0.033982716940073265,-0.09802818298339844,12778,133.793473111521,133.74417,197.29434204101562
GPC4_Expr,-0.801282720473695,0.09645652770996094,12778,133.793473111521,133.74417,197.29434204101562
FGFR1_Expr,1.8070715918216058,0.08542251586914062,12778,133.793473111521,133.74417,197.29434204101562
RP11-497G19.1_Expr,0.7876111737356991,0.08266258239746094,12778,133.793473111521,133.74417,197.29434204101562
MLLT3_Expr,0.3532742906530535,-0.08194351196289062,12778,133.793473111521,133.74417,197.29434204101562
NKX2-3_Expr,-0.9015481295979954,-0.05377960205078125,12778,133.793473111521,133.74417,197.29434204101562
LS_131,0.3683916285618793,-0.05376434326171875,12778,133.793473111521,133.74417,197.29434204101562
RXFP1_Expr,0.638806873508694,0.042743682861328125,12778,133.793473111521,133.74417,197.29434204101562
IL12A-AS1_Expr,-0.7849834977067929,0.037754058837890625,12778,133.793473111521,133.74417,197.29434204101562
WT1_Expr,0.7490842625106128,0.03675079345703125,12778,133.793473111521,133.74417,197.29434204101562
PAX8_Expr,0.8224211109286332,0.03227996826171875,12778,133.793473111521,133.74417,197.29434204101562
SLITRK4_Expr,-1.6221830808569992,0.0017242431640625,12778,133.793473111521,133.74417,197.29434204101562
