CID,MolecularWeight,SMILES,InChIKey,Name,XLogP,FIMM_Name,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,AvgIpc,BalabanJ,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,graph_diameter,avg_shortest_path,num_cycles,num_chains,clustering_coefficients,avg_degree_centrality,avg_eigen_centrality,avg_betweenness_centrality,avg_load_centrality,wiener_index,max_degree,closeness_mean,katz_centrality_std,betweenness_mean,betweenness_std,eigenvector_mean,ring_4,heteroatom_ratio,ring_1,ring_2,ring_3,ring_5,num_aromatic_rings,num_non_aromatic_rings,average_carbon,average_oxygen,average_sulphur,average_nitrogen,num_single_bonds,num_double_bonds,Morgan_0,Morgan_1,Morgan_2,Morgan_3,Morgan_4,Morgan_5,Morgan_6,Morgan_7,Morgan_8,Morgan_9,Morgan_10,Morgan_11,Morgan_12,Morgan_13,Morgan_14,Morgan_15,Morgan_16,Morgan_17,Morgan_18,Morgan_19,Morgan_20,Morgan_21,Morgan_22,Morgan_23,Morgan_24,Morgan_25,Morgan_26,Morgan_27,Morgan_28,Morgan_29,Morgan_30,Morgan_31,Morgan_32,Morgan_33,Morgan_34,Morgan_35,Morgan_36,Morgan_37,Morgan_38,Morgan_39,Morgan_40,Morgan_41,Morgan_42,Morgan_43,Morgan_44,Morgan_45,Morgan_46,Morgan_47,Morgan_48,Morgan_49,Morgan_50,Morgan_51,Morgan_52,Morgan_53,Morgan_54,Morgan_55,Morgan_56,Morgan_57,Morgan_58,Morgan_59,Morgan_60,Morgan_61,Morgan_62,Morgan_63,Morgan_64,Morgan_65,Morgan_66,Morgan_67,Morgan_68,Morgan_69,Morgan_70,Morgan_71,Morgan_72,Morgan_73,Morgan_74,Morgan_75,Morgan_76,Morgan_77,Morgan_78,Morgan_79,Morgan_80,Morgan_81,Morgan_82,Morgan_83,Morgan_84,Morgan_85,Morgan_86,Morgan_87,Morgan_88,Morgan_89,Morgan_90,Morgan_91,Morgan_92,Morgan_93,Morgan_94,Morgan_95,Morgan_96,Morgan_97,Morgan_98,Morgan_99,Morgan_100,Morgan_101,Morgan_102,Morgan_103,Morgan_104,Morgan_105,Morgan_106,Morgan_107,Morgan_108,Morgan_109,Morgan_110,Morgan_111,Morgan_112,Morgan_113,Morgan_114,Morgan_115,Morgan_116,Morgan_117,Morgan_118,Morgan_119,Morgan_120,Morgan_121,Morgan_122,Morgan_123,Morgan_124,Morgan_125,Morgan_126,Morgan_127,MACCS_0,MACCS_1,MACCS_2,MACCS_3,MACCS_4,MACCS_5,MACCS_6,MACCS_7,MACCS_8,MACCS_9,MACCS_10,MACCS_11,MACCS_12,MACCS_13,MACCS_14,MACCS_15,MACCS_16,MACCS_17,MACCS_18,MACCS_19,MACCS_20,MACCS_21,MACCS_22,MACCS_23,MACCS_24,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_32,MACCS_33,MACCS_34,MACCS_35,MACCS_36,MACCS_37,MACCS_38,MACCS_39,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_45,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_50,MACCS_51,MACCS_52,MACCS_53,MACCS_54,MACCS_55,MACCS_56,MACCS_57,MACCS_58,MACCS_59,MACCS_60,MACCS_61,MACCS_62,MACCS_63,MACCS_64,MACCS_65,MACCS_66,MACCS_67,MACCS_68,MACCS_69,MACCS_70,MACCS_71,MACCS_72,MACCS_73,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_78,MACCS_79,MACCS_80,MACCS_81,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_87,MACCS_88,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_94,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_101,MACCS_102,MACCS_103,MACCS_104,MACCS_105,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_110,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_118,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_124,MACCS_125,MACCS_126,MACCS_127,MACCS_128,MACCS_129,MACCS_130,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166
9525,223.31,C(=C[As](=O)(Cl)Cl)Cl,UQKJRDWYYZHIOR-UHFFFAOYSA-N,Afatinib,,Afatinib,10.234961419753086,1.0555555555555558,-3.5620659722222223,0.6223393055115665,13.0,223.318,1.4285714285714286,1.2958363892911637,3.8243334651287073,18.14170945007629,3.0861966011317636,0.0,0.0,0.0,0.0,0.0,57.24653056677779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.739489136565806,43.10807945036032,0.0,0.0,0.0,0.0,0.0,10.39896197985166,0.0,0.0,0.0,0.0,31.500254165378784,11.607825284981539,3.739489136565806,0.0,0.0,0.0,0.0,17.07,11.607825284981539,3.739489136565806,0.0,0.0,0.0,10.39896197985166,0.0,0.0,0.0,0.0,31.500254165378784,10.234961419753086,1.417623456790123,1.100115740740741,0.0,1.0555555555555558,0.0,0.0,0.0,10.087577160493826,0.0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,2.1250999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.1904761904761907,0,0,0.0,0.2857142857142857,0.3763226070589651,0.2380952380952381,0.2380952380952381,46.0,4,0.4781789638932496,0.0351914517104169,0.2380952380952381,0.3020714576600706,0.34646061875486944,0,0.7142857142857143,0,0,0,0,0,0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.6666666666666666,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5359389,248.71,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC.Cl,VNPLYCKZIUTKJM-UHFFFAOYSA-N,AGI-5198,,AGI-5198,5.212899896069539,0.0,0.0,0.7162738476724717,10.470588235294118,248.713,1.1764705882352942,2.6810025185203914,1.0799996306001317e-06,8750.792220450558,4.260150879894845,9.720841474747257,5.749511833283905,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,12.407033161179976,0.0,25.122838405075456,23.03565906900428,23.83712697135852,4.736862953800049,34.21288302534209,0.0,9.967957041894417,0.0,6.923737199690624,7.109797541277533,36.15623984030798,5.749511833283905,4.736862953800049,0.0,5.749511833283905,12.407033161179976,17.07775458317195,0.0,6.923737199690624,5.693927994848461,0.0,21.805849864162113,37.91,0.0,0.0,0.0,12.407033161179976,0.0,22.476841263364893,10.772448428929591,7.109797541277533,31.319681976688532,16.034324110356028,4.736862953800049,5.212899896069539,0.0,7.6611337081128745,2.4226417233560094,3.21191657218443,0.8654336734693878,1.8424392951625095,2.0088744803476946,1.6772088372385991,0.15384615384615385,1,0,0,0,0,2,0,0,2,4,2,1,0,0,0,0,0,3,3.4549200000000018,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0.0,0.1323529411764706,0.24163844409248683,0.14019607843137252,0.14019607843137252,,3,0.0,0.020842066795949542,0.14019607843137252,0.10136870891956744,0.2124690682153816,0,0.23529411764705882,0,0,0,1,3,0,0.7647058823529411,0.058823529411764705,0.0,0.11764705882352941,0.16666666666666666,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
71299339,481.5,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,CCAWRGNYALGPQH-UHFFFAOYSA-N,AGI-6780,4.2,AGI-6780,12.922940295071673,0.015973730988160906,-4.544113522478993,0.43338038352309904,14.21875,481.5210000000002,1.03125,3.349537237817682,1.6066437871787893,16226163.241160197,8.566038312755065,10.633577208012662,0.0,0.0,10.023291153407584,0.0,12.207413029781547,0.0,17.934429032852847,24.508031020959194,0.0,12.13273413692322,65.5634226892505,17.292678595528518,16.146321241898335,26.38357931142522,38.765964093047515,0.0,4.722094864452088,0.0,29.95526606796123,10.633577208012662,64.85451358032171,11.126902983393991,15.355672072464749,29.340554876463408,0.0,11.336785877934737,20.49075232581497,16.199589670851058,0.0,18.405094737549014,0.0,11.126902983393991,87.30000000000001,27.794155674886127,26.38357931142522,0.0,22.312096854032863,5.563451491696996,30.537828874472236,35.60225415178118,6.06636706846161,16.82649260939344,15.355672072464749,0.0,66.54363841264588,1.4294762087807409,12.531492202916263,8.600974473284333,0.6184432752569835,0.0,-2.9950660185533806,0.0,-3.765879130431123,0.19047619047619047,3,1,0,1,2,1,0,0,4,11,1,6,1,0,1,0,0,4,5.518600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14,6.17741935483871,4,4,0.07291666666666666,0.07056451612903225,0.17628290535126764,0.17258064516129032,0.17258064516129032,3064.0,4,0.16834627468861796,0.013203684368993412,0.17258064516129032,0.1832935188375923,0.14317460041782168,0,0.34375,0,0,1,1,3,1,0.65625,0.09375,0.0625,0.09375,0.42857142857142855,0.08571428571428572,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
3012,459.6,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=CC=C4)C5=CC=C(C=C5)F)CC3,MFVJXLPANKSLLD-UHFFFAOYSA-N,Alisertib,5.1,Alisertib,13.54493167120781,0.05464627373218778,-0.21545440983696285,0.4041142074341962,14.666666666666666,459.59000000000015,1.0303030303030303,3.305621425679452,1.3363944758467914,57812304.0083934,9.413961958509868,4.899909730850478,5.817220841045895,4.960872922772032,0.0,5.559266895052008,0.0,9.195231790333615,9.374393568622029,0.0,11.336785877934737,48.03767400930054,55.01894371885513,42.46855504636217,0.0,4.39041504767482,21.870763330776036,0.0,14.28458285805948,0.0,26.186202068468653,19.634269217737724,110.30262187841195,0.0,5.559266895052008,4.39041504767482,0.0,11.336785877934737,33.918852075797204,6.4208216229260096,12.740958040736519,35.22592571579146,0.0,10.533977452841299,37.61000000000001,0.0,9.184952231746642,0.0,11.376487736097904,6.4208216229260096,54.257616364604225,40.17918056669348,10.59753817787487,42.635635312464586,22.016622388720904,0.0,15.196595938511507,1.485993200368759,20.618451177231268,1.8996975998231804,6.555146360155449,-0.21545440983696285,4.429139889107872,4.670164856754863,0.0,0.25925925925925924,0,0,1,1,0,2,0,0,5,6,3,5,0,1,1,0,0,5,5.343920000000005,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,6.621212121212121,5,5,0.0,0.07007575757575757,0.17375869901016489,0.18132942326490714,0.18132942326490714,3496.0,3,0.15654897352790592,0.010533034763315937,0.18132942326490714,0.1759178718882956,0.13192922714440838,0,0.18181818181818182,0,0,0,1,4,1,0.8181818181818182,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.35135135135135137,0.05405405405405406,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
11338033,382.2,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,OVPNQJVDAFNBDN-UHFFFAOYSA-N,AT7519,2.6,AT7519,12.456889471659494,0.09593866584487065,-0.5065589044259677,0.6529263890140131,14.96,382.2510000000001,1.12,3.0354444734220425,1.7276213511633824,611945.6058418838,7.860510380623547,15.950365812018994,5.693927994848461,0.0,0.0,11.814359458703011,0.0,14.68775617644468,0.0,5.098681808301038,0.0,29.268246848926644,38.06389019460039,6.041840829147961,27.492947965476286,9.589074368143644,40.703625513851605,0.0,20.830940824614736,0.0,18.88348407499998,18.406301415831482,45.698590891026015,0.0,15.950365812018994,5.687386274683562,0.0,23.20187978046503,41.143076716278195,0.0,0.0,33.68809710054112,10.045266627482652,0.0,98.91,5.907179729351506,9.589074368143644,0.0,38.93905294721113,0.0,25.93115605767717,6.196843571613076,18.19910120538483,0.0,26.147729428621066,23.20187978046503,0.0,12.08357911320562,24.897403420037197,15.744484765051062,0.6103943525042925,-0.8214148715041565,3.090863459198596,1.7272247268760474,0.0,0.3125,4,0,1,1,2,1,0,0,4,9,2,4,0,1,1,0,0,3,2.4505999999999997,0,0,0,0,0,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.286666666666667,3,3,0.0,0.08999999999999998,0.1995537725366239,0.18637681159420288,0.18637681159420288,1586.0,3,0.19620794854699222,0.013352597739816719,0.18637681159420288,0.20713886945026772,0.17584088585821264,0,0.36,0,0,0,1,2,1,0.64,0.08,0.0,0.2,0.5185185185185185,0.07407407407407407,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0
2735853,148.16,C1=CN(C(=C1)C=O)CCC#N,SUUQLYBKCBUSAR-UHFFFAOYSA-N,Axitinib,0.1,Axitinib,10.347832105064247,0.43999999999999995,0.43999999999999995,0.6046758714138072,9.0,148.16499999999996,1.7272727272727273,2.472626532976909,2.6977692256470607,479.6895473975203,3.569737395471661,4.567099647791355,0.0,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,5.261891554738487,0.0,0.0,12.13273413692322,12.741599977525652,18.183970930566744,4.794537184071822,6.286160523129555,5.261891554738487,4.567099647791355,0.0,12.965578028838586,0.0,24.023505703384757,6.069221312792274,0.0,0.0,0.0,0.0,10.85326017092091,6.544756405912575,11.33111286753076,16.909286801846292,0.0,0.0,45.79,0.0,4.794537184071822,0.0,0.0,18.659506023687047,6.286160523129555,0.0,22.89667735632765,6.069221312792274,0.0,5.261891554738487,1.760138888888889,0.0,10.347832105064247,8.277004440665156,0.6252314814814817,0.0,3.0217932728647012,0.5948148148148148,0.0,0.25,0,0,0,0,0,1,0,0,3,3,1,3,0,0,0,0,0,1,1.2142799999999998,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.036363636363636,1,1,0.0,0.2,0.3008888614808336,0.22626262626262628,0.22626262626262628,167.0,3,0.3454535935674399,0.019364502210451585,0.22626262626262628,0.20362995019562266,0.2653926982371359,0,0.2727272727272727,0,0,0,1,1,0,0.7272727272727273,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0
16659841,348.76,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=N3)F,PDOQBOJDRPLBQU-QMMMGPOBSA-N,AZD1480,2.4,AZD1480,12.881540890820986,0.3127281746031749,-0.49122667105878315,0.6505657114536998,12.0,348.7730000000001,1.2083333333333333,2.96087490805868,1.7603855163454318,344006.29031788965,6.749502516439852,10.633577208012662,10.847037811741252,17.45294639671595,5.948339280986494,0.0,0.0,5.098681808301038,19.342350610516444,10.082660329248245,0.0,11.600939890232516,13.847474399381248,11.760295063310071,24.63237154398719,4.39041504767482,29.18500472688907,0.0,30.13327770039091,0.0,19.88931522852921,10.633577208012662,47.01508443093644,0.0,10.633577208012662,21.974479884331373,0.0,11.600939890232516,30.13327770039091,0.0,12.740958040736519,24.483910521686973,5.022633313741326,0.0,104.30000000000001,5.817220841045895,4.39041504767482,0.0,6.041840829147961,28.431102648397808,18.087615138074614,6.196843571613076,0.0,19.913841467842857,40.76685490840357,11.600939890232516,12.881540890820986,6.104268570690527,16.277562721731044,13.287894353509227,0.9056554097891583,1.2623153816923252,3.6837472774539877,3.7008947806242176,0.0,0.21428571428571427,3,0,0,0,0,3,1,0,7,10,3,5,0,0,0,0,1,3,3.00732,0,0,0,0,0,6,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.3768115942028984,3,3,0.0,0.09420289855072465,0.20370189494988233,0.19894598155467721,0.19894598155467721,1484.0,3,0.19340414496662117,0.013122677337104736,0.19894598155467721,0.1871868303564994,0.18527303997012445,0,0.4166666666666667,0,0,0,1,3,0,0.5833333333333334,0.0,0.0,0.3333333333333333,0.34615384615384615,0.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
